edname,small_area,vector
Kinsaley,267099014,0.024701194113853086
Balgriffin,267005003,0.02469609172279758
Tallaght-Kiltipper,267143001/01,0.02468263161162011
Lucan-St. Helen's,267103014,0.024682022452572352
Ballymun A,268015005/268015014,0.02468156738211873
Ballymun A,268015011,0.024624500259911097
Blanchardstown-Blakestown,267028030,0.024613466110860176
Tallaght-Jobstown,267140027,0.02456236278078447
Templeogue-Kimmage Manor,267150010,0.024531174653869076
Ballymun A,268015010,0.024523250780477915
Dún Laoghaire-Sallynoggin West,267074002/01,0.024512489668658412
Balgriffin,267005004/01,0.024453787318654222
Saggart,267119005,0.024436344831869402
Blanchardstown-Blakestown,267028087,0.02441388023744049
Balbriggan Rural,267002009,0.02434316943584888
Blackrock-Central,267021004,0.024302664115183333
Palmerston Village,267108012,0.02423512635538395
Castleknock-Knockmaroon,267040002,0.024205222688408575
Glencullen,267092015/01,0.024195802098340047
Grange A,268071022,0.024185840337857104
Shankill-Shanganagh,267122010,0.024181233624059877
Beaumont F,268026006,0.024160427568127554
Balbriggan Rural,267002047,0.024130217151282538
Rush,267118017/01,0.02400731954850638
Tallaght-Jobstown,267140034,0.02397746644303698
Beaumont F,268026002,0.023965213695597384
Firhouse-Ballycullen,267085011,0.023963258853870323
Finglas South D,268069004,0.023957041564943344
Templeogue-Kimmage Manor,267150001,0.023940153772719994
Tallaght-Jobstown,267140040,0.02392649213317695
Palmerston West,267109010,0.023883091896939754
Baldoyle,267004019,0.02385101554185543
Lucan-Esker,267100055,0.02382435900338863
Shankill-Rathsallagh,267121007,0.02381461652387197
Baldoyle,267004014,0.023802325659543818
Ashtown A,268006001,0.02373915133745638
Blanchardstown-Blakestown,267028078,0.023724809963483633
Blanchardstown-Blakestown,267028001,0.02371831600437411
Ayrfield,268008017/01,0.0236211588151894
Blanchardstown-Delwood,267031016,0.023580187361847832
Tallaght-Fettercairn,267138023,0.023569712172009878
Blanchardstown-Blakestown,267028095,0.023518059195342285
Castleknock-Knockmaroon,267040031,0.023469919027826924
Lucan-Esker,267100003,0.02346505714793951
Firhouse-Ballycullen,267085025,0.023458045162467543
Tallaght-Jobstown,267140016,0.02345651064632376
Swords-Forrest,267132040,0.023453574498158786
Clondalkin-Moorfield,267051015,0.023450253156258098
Foxrock-Carrickmines,267088015,0.02343496465669605
